Date,Open,High,Low,Close,Adj Close,Volume
7/16/18,279.640015,279.799988,278.839996,279.339996,269.742706,48201000
7/17/18,278.470001,280.910004,278.410004,280.470001,270.833862,52315500
7/18/18,280.559998,281.179993,280.059998,281.059998,271.403625,44593500
7/19/18,280.309998,280.73999,279.459991,280,270.380035,61412100
7/20/18,279.769989,280.480011,279.5,279.679993,270.071014,82337700
7/23/18,279.450012,280.429993,279.059998,280.200012,270.573181,47047600
7/24/18,281.790009,282.559998,280.630005,281.609985,271.934723,68026900
7/25/18,281.329987,284.369995,281.279999,284.01001,274.252289,78882900
7/26/18,283.200012,284.109985,283.089996,283.339996,273.605255,57919500
7/27/18,283.709991,283.820007,280.380005,281.420013,271.751282,76768700
7/30/18,281.51001,281.690002,279.359985,279.950012,270.331787,63742500
7/31/18,280.809998,282.019989,280.380005,281.329987,271.664337,68570500
8/1/18,281.559998,282.130005,280.130005,280.859985,271.21048,53853300
8/2/18,279.390015,282.579987,279.160004,282.390015,272.687958,63426400
8/3/18,282.529999,283.660004,282.329987,283.600006,273.856323,53935400
8/6/18,283.640015,284.98999,283.200012,284.640015,274.860626,39400900
8/7/18,285.390015,286.01001,285.23999,285.579987,275.76828,43196600
8/8/18,285.390015,285.910004,284.940002,285.459991,275.652405,42114600
8/9/18,285.529999,285.970001,284.920013,285.070007,275.275879,35717000
8/10/18,283.450012,284.059998,282.359985,283.160004,273.431488,77076000
8/13/18,283.470001,284.160004,281.769989,282.100006,272.407898,65732900
8/14/18,282.920013,284.170013,282.480011,283.899994,274.146027,43842000
8/15/18,282.380005,282.540009,280.160004,281.779999,272.098907,102925400
8/16/18,283.399994,285.040009,283.359985,284.059998,274.300568,69967900
8/17/18,283.829987,285.559998,283.369995,285.059998,275.266144,65618500
8/20/18,285.570007,285.970001,285.059998,285.670013,275.855225,39807500
8/21/18,286.25,287.309998,285.709991,286.339996,276.502228,67272000
8/22/18,285.880005,286.76001,285.579987,286.170013,276.338074,44993300
8/23/18,285.970001,286.940002,285.429993,285.790009,275.9711,49204900
8/24/18,286.440002,287.670013,286.380005,287.51001,277.631989,57487400
8/27/18,288.859985,289.899994,288.679993,289.779999,279.824005,57072400
8/28/18,290.299988,290.420013,289.399994,289.920013,279.959229,46943500
8/29/18,290.160004,291.73999,289.890015,291.480011,281.465637,61485500
8/30/18,290.940002,291.359985,289.630005,290.299988,280.326172,61229500
8/31/18,289.839996,290.809998,289.290009,290.309998,280.335785,66140800
9/4/18,289.839996,290.209991,288.679993,289.809998,279.852997,57594400
9/5/18,289.410004,289.640015,287.890015,289.029999,279.099762,72452400
9/6/18,289.149994,289.48999,287,288.160004,278.259705,65909900
9/7/18,286.980011,288.700012,286.709991,287.600006,277.718964,73524800
9/10/18,288.73999,289.040009,287.880005,288.100006,278.201721,50210900
9/11/18,287.369995,289.549988,286.980011,289.049988,279.11908,50530500
9/12/18,289.059998,289.799988,288.230011,289.119995,279.186707,59810800
9/13/18,290.320007,291.040009,290,290.829987,280.837921,51034200
9/14/18,291.059998,291.269989,290,290.880005,280.88623,55079900
9/17/18,290.820007,290.859985,289.029999,289.339996,279.399139,68244000
9/18/18,289.579987,291.579987,289.549988,290.910004,280.915222,61930400
9/19/18,290.970001,291.690002,290.829987,291.220001,281.214539,49080600
9/20/18,292.640015,293.940002,291.23999,293.579987,283.4935,100360600
9/21/18,293.089996,293.220001,291.809998,291.98999,283.234467,105479700
9/24/18,291.339996,291.5,290.369995,291.019989,282.293549,53409600
9/25/18,291.529999,291.649994,290.480011,290.75,282.031647,44370000
9/26/18,290.910004,292.23999,289.410004,289.880005,281.187744,79739700
9/27/18,290.410004,291.910004,290.100006,290.690002,281.97345,59249500
9/28/18,289.98999,291.279999,289.950012,290.720001,282.002502,70091400
10/1/18,292.109985,292.929993,290.980011,291.730011,282.9823,62078900
10/2/18,291.559998,292.359985,291.140015,291.559998,282.817352,47258200
10/3/18,292.73999,293.209991,291.320007,291.720001,282.972595,64694600
10/4/18,291.179993,291.23999,287.660004,289.440002,280.760895,111545900
10/5/18,289.690002,290.269989,286.220001,287.820007,279.189484,105951700
10/8/18,287.049988,288.220001,285.5,287.820007,279.189484,87742200
10/9/18,287.390015,288.859985,286.769989,287.399994,278.782104,74339000
10/10/18,286.829987,286.910004,277.880005,278.299988,269.954987,214731000
10/11/18,277.079987,278.899994,270.359985,272.170013,264.008789,274840500
10/12/18,276.769989,277.089996,272.369995,275.950012,267.675446,183186500
10/15/18,275.549988,277.040009,274.299988,274.399994,266.171906,102263700
10/16/18,276.600006,280.820007,276.070007,280.399994,271.992004,118255800
10/17/18,280.440002,281.149994,277.559998,280.450012,272.040497,110626000
10/18/18,279.399994,280.070007,274.970001,276.399994,268.111938,134557500
10/19/18,277.130005,279.299988,275.470001,276.25,267.966431,139901600
10/22/18,277,277.359985,274.410004,275.01001,266.76358,82415800
10/23/18,270.950012,274.869995,268.609985,273.609985,265.405609,146352700
10/24/18,273.329987,273.76001,264.700012,265.320007,257.364166,177806700
10/25/18,267.380005,271.809998,266.230011,270.079987,261.981415,138061500
10/26/18,265.920013,271,262.290009,265.329987,257.373871,201574600
10/29/18,268.799988,270.25,259.850006,263.859985,255.947952,160749100
10/30/18,263.670013,268.119995,263.119995,267.769989,259.740723,157116000
10/31/18,270.649994,273.230011,270.119995,270.630005,262.514984,128296300
11/1/18,271.600006,273.730011,270.380005,273.51001,265.308624,99495000
11/2/18,274.75,275.230011,269.589996,271.890015,263.737244,122634100
11/5/18,272.440002,274.01001,271.350006,273.390015,265.19223,65622500
11/6/18,273.320007,275.299988,273.25,275.119995,266.870331,60085900
11/7/18,277.559998,281.100006,277.079987,281.01001,272.58374,102752100
11/8/18,280.109985,281.220001,279.220001,280.5,272.088989,65584900
11/9/18,279.029999,279.23999,276.179993,277.76001,269.431183,98812600
11/12/18,277.190002,277.459991,271.98999,272.570007,264.39679,99673600
11/13/18,273.089996,275.329987,271.25,272.059998,263.902069,98176600
11/14/18,274.160004,274.609985,268.450012,270.200012,262.097839,125335900
11/15/18,268.779999,273.540009,267.01001,273.019989,264.833282,135101400
11/16/18,271.790009,274.75,271.209991,273.730011,265.522003,126668000
11/19/18,273.049988,273.380005,268.070007,269.100006,261.030853,103061700
11/20/18,265.359985,267,263.149994,264.119995,256.200165,136021300
11/21/18,265.859985,267.149994,265.01001,265.019989,257.073181,75563700
11/23/18,263.179993,264.820007,263.070007,263.25,255.356262,42807900
11/26/18,265.779999,267.75,265.339996,267.5,259.478821,79981400
11/27/18,266.339996,268.399994,265.660004,268.399994,260.351807,75502400
11/28/18,269.600006,274.579987,268.329987,274.579987,266.346466,127629600
11/29/18,273.709991,275.549988,272.429993,273.980011,265.764496,82346400
11/30/18,273.809998,276.279999,273.450012,275.649994,267.38443,98204200
12/3/18,280.279999,280.399994,277.51001,279.299988,270.924988,103176300
12/4/18,278.369995,278.850006,269.899994,270.25,262.146362,177986000
12/6/18,265.920013,269.970001,262.440002,269.839996,261.748627,204185400
12/7/18,269.459991,271.220001,262.630005,263.570007,255.666656,161018900
12/10/18,263.369995,265.160004,258.619995,264.070007,256.151703,151445900
12/11/18,267.660004,267.869995,262.480011,264.130005,256.209839,121504400
12/12/18,267.470001,269,265.369995,265.459991,257.5,97976700
12/13/18,266.519989,267.48999,264.119995,265.369995,257.412689,96662700
12/14/18,262.959991,264.029999,259.850006,260.470001,252.659622,116961100
12/17/18,259.399994,260.649994,253.529999,255.360001,247.702866,165492300
12/18/18,257.200012,257.950012,253.279999,255.080002,247.431244,134515100
12/19/18,255.169998,259.399994,249.350006,251.259995,243.725754,214992800
12/20/18,249.860001,251.619995,244.649994,247.169998,239.758438,252053400
12/21/18,246.740005,249.710007,239.979996,240.699997,234.845886,255345600
12/24/18,239.039993,240.839996,234.270004,234.339996,228.640564,147311600
12/26/18,235.970001,246.179993,233.759995,246.179993,240.192596,218485400
12/27/18,242.570007,248.289993,238.960007,248.070007,242.036667,186267300
12/28/18,249.580002,251.399994,246.449997,247.75,241.724442,153100200
12/31/18,249.559998,250.190002,247.470001,249.919998,243.841644,144299400
1/2/19,245.979996,251.210007,245.949997,250.179993,244.095322,126925200
1/3/19,248.229996,248.570007,243.669998,244.210007,238.270538,144140700
1/4/19,247.589996,253.110001,247.169998,252.389999,246.251556,142628800
1/7/19,252.690002,255.949997,251.690002,254.380005,248.193176,103139100
1/8/19,256.820007,257.309998,254,256.769989,250.52504,102512600
1/9/19,257.559998,258.910004,256.190002,257.970001,251.695877,95006600
1/10/19,256.26001,259.160004,255.5,258.880005,252.583725,96823900
1/11/19,257.679993,259.01001,257.029999,258.980011,252.68132,73858100
1/14/19,256.859985,258.299988,256.410004,257.399994,251.139725,70908200
1/15/19,257.820007,260.700012,257.809998,260.350006,254.018005,85208300
1/16/19,260.829987,261.970001,260.600006,260.980011,254.632645,77636700
1/17/19,260.01001,263.920013,259.959991,262.959991,256.564514,96118400
1/18/19,264.980011,266.980011,263,266.459991,259.97937,127900300
1/22/19,264.820007,265.059998,261.059998,262.859985,256.466919,115531200
1/23/19,264.01001,264.790009,260.660004,263.410004,257.003571,86030300
1/24/19,263.209991,264.200012,262.079987,263.549988,257.140137,59204100
1/25/19,265.609985,266.700012,263.660004,265.779999,259.315918,96883400
1/28/19,263.390015,263.829987,261.790009,263.76001,257.345093,85613700
1/29/19,263.920013,264.549988,262.480011,263.410004,257.003571,66136300
1/30/19,265.100006,268.519989,264.25,267.579987,261.072144,92473700
1/31/19,267.51001,270.470001,267.269989,269.929993,263.36499,104012100
2/1/19,270.149994,271.200012,269.179993,270.059998,263.491791,85782500
2/4/19,270.109985,272.029999,269.359985,271.959991,265.345612,60744800
2/5/19,272.440002,273.440002,271.880005,273.100006,266.457855,79552800
2/6/19,272.790009,273.339996,271.920013,272.73999,266.106598,58347800
2/7/19,270.940002,271.549988,268.290009,270.140015,263.569916,95482000
2/8/19,268.75,270.579987,267.829987,270.470001,263.891846,75788900
2/11/19,271.200012,271.48999,270.029999,270.619995,264.038208,68021400
2/12/19,272.420013,274.519989,272.339996,274.100006,267.433594,72270200
2/13/19,275.029999,275.929993,274.559998,274.98999,268.30188,65277200
2/14/19,273.779999,275.640015,272.869995,274.380005,267.706757,83234400
2/15/19,276.359985,277.410004,276.130005,277.369995,270.624023,97088700
2/19/19,276.480011,278.579987,276.470001,277.850006,271.092377,59120800
2/20/19,277.809998,278.920013,277.25,278.410004,271.638733,76610800
2/21/19,277.700012,278.100006,276.350006,277.420013,270.672821,64214700
2/22/19,278.109985,279.359985,277.399994,279.140015,272.350983,78114600
2/25/19,280.730011,281.309998,279.429993,279.519989,272.721741,69030700
2/26/19,279.130005,280.299988,278.899994,279.320007,272.526611,56844100
2/27/19,278.519989,279.589996,277.480011,279.200012,272.409576,56921600
2/28/19,278.959991,279.450012,278.320007,278.679993,271.90213,69268300
3/1/19,280.440002,280.880005,278.820007,280.420013,273.599854,78880500
3/4/19,281.600006,281.869995,276.839996,279.399994,272.604675,106494600
3/5/19,279.540009,279.76001,278.410004,279.019989,272.233887,59114600
3/6/19,279.149994,279.160004,276.970001,277.329987,270.584991,75039800
3/7/19,276.829987,276.98999,274.070007,275.01001,268.321411,94885100
3/8/19,272.940002,274.649994,272.420013,274.459991,267.784851,85795800
3/11/19,275.26001,278.619995,275.230011,278.440002,271.66803,65098900
3/12/19,279.059998,280.070007,278.850006,279.48999,272.692444,79667500
3/13/19,280.480011,282.380005,280.299988,281.339996,274.497437,80639200
3/14/19,281.369995,281.839996,280.670013,281.160004,274.321838,67518400
3/15/19,280.540009,282.209991,280.329987,281.309998,275.677185,81309000
3/18/19,281.549988,282.660004,281.299988,282.329987,276.676697,62199800
3/19/19,283.51001,284.359985,281.410004,282.399994,276.745331,90268100
3/20/19,282.160004,283.5,280.320007,281.549988,275.912354,84609200
3/21/19,280.640015,285.179993,280.589996,284.730011,279.028717,79550400
3/22/19,283.220001,283.799988,279.179993,279.25,273.658386,122659300
3/25/19,278.869995,280.190002,277.640015,279.040009,273.452637,85575200
3/26/19,280.98999,282.179993,279.559998,281.119995,275.490936,68125900
3/27/19,281.109985,281.76001,277.929993,279.649994,274.050385,72224700
3/28/19,280.350006,281.209991,279.070007,280.709991,275.089203,56238500
3/29/19,282.390015,282.839996,281.140015,282.480011,276.823761,82186800
4/1/19,284.700012,286.160004,284.399994,285.829987,280.106659,77617900
4/2/19,286.040009,286.230011,285.089996,285.970001,280.243835,40070400
4/3/19,287.320007,287.76001,285.75,286.420013,280.684845,68243200
4/4/19,286.779999,287.459991,286.01001,287.179993,281.429596,48997500
4/5/19,287.920013,288.630005,287.600006,288.570007,282.791809,58621700
4/8/19,288.100006,288.910004,287.369995,288.790009,283.007416,53566300
4/9/19,287.720001,288.079987,286.700012,287.309998,281.557007,66142300
4/10/19,287.769989,288.390015,287.309998,288.290009,282.517426,52601500
4/11/19,288.829987,288.839996,287.579987,288.209991,282.439026,55093100
4/12/19,290,290.470001,288.26001,290.160004,284.349976,69727800
4/15/19,290.23999,290.350006,289.079987,289.970001,284.163757,49596700
4/16/19,290.950012,291.01001,289.5,290.160004,284.349976,52153200
4/17/19,291.399994,291.429993,288.98999,289.450012,283.654175,58268300
4/18/19,290.100006,290.320007,288.660004,290.019989,284.212738,68708500
4/22/19,289.170013,290.440002,289.070007,290.269989,284.457733,40160100
4/23/19,290.679993,293.140015,290.420013,292.880005,287.015472,52246600
4/24/19,292.790009,293.160004,292.070007,292.230011,286.37854,50392900
4/25/19,292.119995,292.779999,290.730011,292.049988,286.202118,57770900
4/26/19,292.100006,293.48999,291.23999,293.410004,287.534882,50916400
4/29/19,293.51001,294.450012,293.410004,293.869995,287.985657,57197700
4/30/19,293.48999,294.339996,291.920013,294.019989,288.13266,81111700
5/1/19,294.720001,294.950012,291.799988,291.809998,285.966919,71671900
5/2/19,291.679993,292.700012,289.519989,291.179993,285.349518,65030200
5/3/19,292.820007,294.339996,291.299988,294.029999,288.142456,56543700
5/6/19,289.25,293.309998,288.899994,292.820007,286.956696,107198100
5/7/19,290.149994,290.809998,285.809998,287.929993,282.164612,144729900
5/8/19,287.529999,289.429993,286.869995,287.529999,281.772583,91568300
5/9/19,285.230011,287.329987,283.299988,286.660004,280.920044,103471100
5/10/19,285.619995,288.940002,282.299988,288.100006,282.331207,112429300
5/13/19,282.420013,283.48999,279.929993,280.859985,275.236145,127290500
5/14/19,281.98999,285.100006,281.850006,283.399994,277.725281,77003200
5/15/19,281.589996,285.769989,281.359985,285.059998,279.352051,73956400
5/16/19,285.839996,289.209991,285.76001,287.700012,281.93924,76749600
5/17/19,285.140015,288.600006,285.119995,285.839996,280.116455,100353000
5/20/19,284.059998,285.959991,283.119995,283.950012,278.264313,62877600
5/21/19,285.829987,286.929993,285.549988,286.51001,280.773041,46847100
5/22/19,285.450012,286.690002,285.100006,285.630005,279.910645,49482500
5/23/19,283.160004,283.209991,280.570007,282.140015,276.49057,98733800
5/24/19,283.73999,284.200012,282.089996,282.779999,277.117737,55268100
5/28/19,283.089996,284.149994,280.130005,280.149994,274.540405,70029400
5/29/19,278.910004,279.359985,276.709991,278.269989,272.698029,104972900
5/30/19,279.109985,280.040009,277.809998,279.029999,273.44278,62523800
5/31/19,276.200012,277.119995,275.23999,275.269989,269.758087,86862800
6/3/19,275.309998,276.549988,273.089996,274.570007,269.072113,96428000
6/4/19,277.119995,280.679993,276.619995,280.529999,274.912781,77231900
6/5/19,282.329987,282.98999,280.320007,282.959991,277.294159,71169700
6/6/19,283.290009,285.549988,282.570007,284.799988,279.09726,69430400
6/7/19,285.929993,288.850006,285.73999,287.649994,281.890167,74272200
6/10/19,289.369995,290.820007,288.869995,288.970001,283.183777,60799100
6/11/19,290.98999,291.399994,288.179993,288.899994,283.115173,58641300
6/12/19,288.640015,289.26001,287.820007,288.390015,282.615387,46984700
6/13/19,289.399994,289.980011,288.619995,289.579987,283.781525,48945200
6/14/19,289.26001,289.929993,288.410004,289.26001,283.467987,52324700
6/17/19,289.519989,290.220001,289.179993,289.369995,283.575775,39205700
6/18/19,291.390015,293.570007,290.98999,292.399994,286.545074,85434800
6/19/19,292.549988,293.649994,291.470001,293.059998,287.191864,78674400
6/20/19,296.040009,296.309998,293.130005,295.859985,289.935791,116570000
6/21/19,294.130005,295.519989,293.76001,294,289.514374,83309500
6/24/19,294.230011,294.579987,293.470001,293.640015,289.159851,47582700
6/25/19,293.700012,293.730011,290.640015,290.76001,286.323792,82028700
6/26/19,291.75,292.309998,290.350006,290.470001,286.038208,51584900
6/27/19,291.309998,292.059998,290.890015,291.5,287.052521,40355200
6/28/19,292.579987,293.549988,292.01001,293,288.529602,59350900
7/1/19,296.679993,296.920013,294.329987,295.660004,291.149048,79107500
7/2/19,295.609985,296.48999,294.679993,296.429993,291.907257,61504500
7/3/19,297.179993,298.820007,297.019989,298.799988,294.241089,40898900
7/5/19,297.440002,298.640015,296.01001,298.459991,293.906281,51677300
7/8/19,297.01001,298.26001,296.220001,296.820007,292.291351,45841800
7/9/19,295.540009,297.519989,295.480011,297.190002,292.655701,41101300
7/10/19,298.369995,299.660004,297.779999,298.609985,294.054016,58448500
7/11/19,299.320007,299.579987,298.200012,299.309998,294.743317,50826100
7/12/19,299.850006,300.730011,299.51001,300.649994,296.062897,40326000
7/15/19,301.130005,301.130005,300.190002,300.75,296.161377,33900000
7/16/19,300.649994,300.880005,299.440002,299.779999,295.206177,36650100
7/17/19,299.75,299.929993,297.73999,297.73999,293.197296,36036300
7/18/19,297.190002,299.25,296.700012,298.829987,294.27066,51392600
7/19/19,300.040009,300.070007,296.980011,297.170013,292.636017,58678600
7/22/19,297.609985,298.5,297.040009,297.899994,293.354858,43638100
7/23/19,299.140015,300.029999,298.220001,300.029999,295.452362,44564500
7/24/19,299.190002,301.440002,299.089996,301.440002,296.840851,47213200
7/25/19,300.940002,301,299.109985,300,295.422791,55394100
7/26/19,300.76001,302.230011,300.619995,302.01001,297.40213,45084100
7/29/19,301.880005,302.01001,300.850006,301.459991,296.860504,38126500
7/30/19,299.910004,301.170013,299.48999,300.720001,296.131805,45849000
7/31/19,300.98999,301.200012,295.200012,297.429993,292.892029,104245200
8/1/19,297.600006,300.869995,293.959991,294.839996,290.341553,142646600
8/2/19,293.850006,294.119995,290.899994,292.619995,288.155396,116749700
8/5/19,288.089996,288.209991,281.720001,283.820007,279.489685,178745400
8/6/19,285.910004,288.040009,284.279999,287.799988,283.408936,120711700
8/7/19,284.399994,288.820007,282.040009,287.970001,283.576385,140572300
8/8/19,289.619995,293.619995,289.01001,293.619995,289.140137,87713900
8/9/19,292.579987,293.23999,289.649994,291.619995,287.170654,93730000
8/12/19,289.959991,291.609985,287.019989,288.070007,283.674866,62629500
8/13/19,287.73999,294.149994,287.359985,292.549988,288.086487,94299800
8/14/19,288.070007,288.73999,283.76001,283.899994,279.568451,135622100
8/15/19,284.880005,285.640015,282.390015,284.649994,280.307007,99556600
8/16/19,286.480011,289.329987,284.709991,288.850006,284.442932,83018300
8/19/19,292.190002,293.079987,291.440002,292.329987,287.869843,53571800
8/20/19,291.769989,292.359985,289.950012,290.089996,285.664001,51596400
8/21/19,292.480011,292.859985,291.720001,292.450012,287.988037,49524700
8/22/19,293.230011,293.929993,290.399994,292.359985,287.899353,51666400
8/23/19,290.920013,292.76001,283.470001,284.850006,280.503998,149161500
8/26/19,287.269989,288,285.579987,288,283.605896,72423800
8/27/19,289.540009,289.950012,286.029999,286.869995,282.493134,66668900
8/28/19,286.140015,289.070007,285.25,288.890015,284.482361,59696700
8/29/19,291.720001,293.160004,290.609985,292.579987,288.115997,57899400
8/30/19,294.220001,294.23999,291.420013,292.450012,287.988037,62901200
9/3/19,290.570007,291.579987,289.269989,290.73999,286.304077,69101400
9/4/19,293.140015,294.059998,292.309998,294.040009,289.553772,46887300
9/5/19,296.790009,298.829987,294,297.820007,293.276093,83258100
9/6/19,298.170013,298.76001,297.420013,298.049988,293.502533,49584300
9/9/19,299.140015,299.23999,297.160004,298.200012,293.650299,51260300
9/10/19,297.359985,298.200012,295.970001,298.130005,293.58136,57947100
9/11/19,298.470001,300.339996,297.75,300.25,295.669006,68821100
9/12/19,301.25,302.459991,300.410004,301.290009,296.693115,72908700
9/13/19,301.779999,302.170013,300.679993,301.089996,296.496185,62104800
9/16/19,299.839996,301.140015,299.450012,300.160004,295.580383,58191200
9/17/19,299.940002,301.019989,299.75,300.920013,296.328766,41475500
9/18/19,300.48999,301.220001,298.23999,301.100006,296.506042,73375800
9/19/19,301.529999,302.630005,300.709991,301.079987,296.486328,76560500
9/20/19,300.359985,300.670013,297.410004,298.279999,295.08548,89565000
9/23/19,297.549988,299,297.269989,298.209991,295.016235,43476800
9/24/19,299.410004,299.839996,294.809998,295.869995,292.701294,94869400
9/25/19,295.959991,298.109985,294.329987,297.619995,294.432556,71854000
9/26/19,297.630005,297.859985,295.450012,297,293.819183,56179700
9/27/19,297.829987,297.950012,293.690002,295.399994,292.236328,84746600
9/30/19,295.970001,297.549988,295.920013,296.769989,293.591644,51662400
10/1/19,297.73999,298.459991,293,293.23999,290.099457,88242400
10/2/19,291.5,291.51001,286.640015,288.059998,284.974945,122539500
10/3/19,287.809998,290.450012,284.820007,290.420013,287.309692,85278800
10/4/19,291.140015,294.630005,291.079987,294.350006,291.197601,65091200
10/7/19,293.470001,295.26001,292.769989,293.079987,289.941162,59610500
10/8/19,291.040009,291.850006,288.48999,288.529999,285.439911,95708100
10/9/19,290.75,292.299988,290.059998,291.269989,288.150574,62359400
10/10/19,291.179993,294.209991,291,293.23999,290.099457,55296300
10/11/19,296.269989,298.73999,296.140015,296.279999,293.106903,98720400
10/14/19,295.929993,296.670013,295.570007,295.950012,292.780457,40394800
10/15/19,297.100006,299.700012,296.970001,298.880005,295.679077,46754500
10/16/19,298.369995,299.160004,297.920013,298.399994,295.204193,48928200
10/17/19,299.679993,300.23999,298.519989,299.279999,296.074768,45736600
10/18/19,298.690002,299.399994,297.029999,297.970001,294.778809,64304000
10/21/19,299.420013,300.209991,298.940002,299.98999,296.777161,39048600
10/22/19,300.579987,300.899994,298.910004,299.01001,295.807678,48594700
10/23/19,298.730011,299.940002,298.5,299.880005,296.668335,34352200
10/24/19,300.910004,301.070007,299.459991,300.369995,297.153107,35453100
10/25/19,299.73999,302.200012,299.679993,301.600006,298.369934,45205400
10/28/19,302.940002,303.850006,302.910004,303.299988,300.051697,42147000
10/29/19,303,304.230011,302.859985,303.209991,299.962708,44284900
10/30/19,303.429993,304.549988,301.98999,304.140015,300.882721,49643900
10/31/19,304.130005,304.130005,301.730011,303.329987,300.081421,69053800
11/1/19,304.920013,306.190002,304.73999,306.140015,302.861328,71141500
11/4/19,307.850006,308,306.959991,307.369995,304.078156,60606900
11/5/19,307.589996,307.920013,306.709991,307.029999,303.741791,42933200
11/6/19,307.029999,307.399994,306.059998,307.100006,303.811035,46487100
11/7/19,308.570007,309.649994,307.660004,308.179993,304.879456,54272300
11/8/19,307.799988,309,307.029999,308.940002,305.631317,49032100
11/11/19,307.420013,308.540009,307.269989,308.350006,305.047638,35797300
11/12/19,308.75,309.98999,308.149994,309,305.690674,46484600
11/13/19,307.910004,309.540009,307.660004,309.100006,305.789612,53917700
11/14/19,308.790009,309.640015,308.089996,309.549988,306.234772,51219900
11/15/19,311.019989,311.839996,310.26001,311.790009,308.450806,62023600
11/18/19,311.529999,312.279999,311.029999,312.019989,308.678314,49228000
11/19/19,312.679993,312.690002,311.220001,311.929993,308.589294,67804700
11/20/19,311.279999,311.850006,309.059998,310.769989,307.441711,79406200
11/21/19,310.890015,311.01001,309.390015,310.269989,306.947052,54664700
11/22/19,311.089996,311.23999,309.850006,310.959991,307.629669,44850200
11/25/19,311.980011,313.369995,311.980011,313.369995,310.013855,48647200
11/26/19,313.410004,314.279999,313.059998,314.079987,310.716248,37569000
11/27/19,314.609985,315.480011,314.369995,315.480011,312.101288,44444600
11/29/19,314.859985,315.130005,314.059998,314.309998,310.943817,36592700
12/2/19,314.589996,314.660004,311.170013,311.640015,308.302429,75767800
12/3/19,308.649994,309.640015,307.130005,309.549988,306.234772,73941700
12/4/19,310.700012,312.119995,310.320007,311.459991,308.124329,49080000
12/5/19,312.230011,312.25,310.579987,312.019989,308.678314,40709000
12/6/19,314.119995,315.309998,314.109985,314.869995,311.497803,48927000
12/9/19,314.440002,315.179993,313.799988,313.880005,310.518433,34838500
12/10/19,313.820007,314.549988,312.809998,313.529999,310.17218,52649800
12/11/19,314.029999,314.700012,313.440002,314.420013,311.052643,53429100
12/12/19,314.429993,317.98999,314.170013,317.130005,313.733612,96389600
12/13/19,316.869995,318.670013,316.019989,317.320007,313.9216,81503900
12/16/19,319.220001,320.149994,317.25,319.5,316.078217,82749700
12/17/19,319.920013,320.25,319.480011,319.570007,316.147491,61097700
12/18/19,320,320.25,319.529999,319.589996,316.167267,48133000
12/19/19,319.799988,320.980011,319.519989,320.899994,317.463226,85310500
12/20/19,320.459991,321.970001,319.390015,320.730011,318.855042,147142100
12/23/19,321.589996,321.649994,321.059998,321.220001,319.342194,52990000
12/24/19,321.470001,321.519989,320.899994,321.230011,319.352142,20270000
12/26/19,321.649994,322.950012,321.640015,322.940002,321.052124,30911200
12/27/19,323.73999,323.799988,322.279999,322.859985,320.972565,42528800
12/30/19,322.950012,323.100006,320.549988,321.079987,319.202972,49729100
12/31/19,320.529999,322.130005,320.149994,321.859985,319.978424,57077300
1/2/20,323.540009,324.890015,322.529999,324.869995,322.970825,59151200
1/3/20,321.160004,323.640015,321.100006,322.410004,320.525238,77709700
1/6/20,320.48999,323.730011,320.359985,323.640015,321.748047,55653900
1/7/20,323.019989,323.540009,322.23999,322.730011,320.843353,40496400
1/8/20,322.940002,325.779999,322.670013,324.450012,322.553314,68296000
1/9/20,326.160004,326.730011,325.519989,326.649994,324.740417,48473300
1/10/20,327.290009,327.459991,325.200012,325.709991,323.805908,53029300
1/13/20,326.390015,327.959991,325.920013,327.950012,326.032837,47086800
1/14/20,327.470001,328.619995,326.839996,327.450012,325.535767,62832800
1/15/20,327.350006,329.019989,327.26001,328.190002,326.271423,72056600
1/16/20,329.700012,330.920013,329.450012,330.920013,328.985474,54050300
1/17/20,331.700012,332.179993,330.850006,331.950012,330.00946,95846000
1/21/20,330.899994,332.179993,330.820007,331.299988,329.363251,77742400
1/22/20,332.23999,332.950012,331.170013,331.339996,329.403015,48914900
1/23/20,330.630005,332.170013,329.410004,331.720001,329.780792,51963000
1/24/20,332.440002,332.529999,327.359985,328.769989,326.848022,87578400
1/27/20,323.029999,325.119995,322.660004,323.5,321.608856,84062500
1/28/20,325.059998,327.850006,323.600006,326.890015,324.979034,63834000
1/29/20,328.380005,328.630005,326.399994,326.619995,324.710602,53888900
1/30/20,324.359985,327.910004,323.540009,327.679993,325.764404,75491800
1/31/20,327,327.170013,320.730011,321.730011,319.849213,113845600
2/3/20,323.350006,326.160004,323.220001,324.119995,322.22522,69242300
2/4/20,328.070007,330.01001,327.720001,329.059998,327.136353,62573200
2/5/20,332.269989,333.089996,330.670013,332.859985,330.914124,65951100
2/6/20,333.910004,334.190002,332.799988,333.980011,332.027588,50359700
2/7/20,332.820007,333.98999,331.600006,332.200012,330.257996,64139400
2/10/20,331.230011,334.75,331.190002,334.679993,332.72348,42070000
2/11/20,336.160004,337.019989,334.679993,335.26001,333.30011,54864500
2/12/20,336.829987,337.649994,336.429993,337.420013,335.447479,43992700
2/13/20,335.859985,338.119995,335.559998,337.059998,335.089569,54501900
2/14/20,337.51001,337.730011,336.200012,337.600006,335.626434,64582200
2/18/20,336.51001,337.670013,335.209991,336.730011,334.761505,57226200
2/19/20,337.790009,339.079987,337.480011,338.339996,336.362091,48814700
2/20/20,337.73999,338.640015,333.679993,336.950012,334.980225,74163400
